Fetched Time,Keyword,Title,Link
2025-05-10 01:22:57,low-carbon concrete,Study shows low-carbon concrete is 30% stronger than existing roadways,https://www.renewcanada.net/study-shows-low-carbon-concrete-is-30-stronger-than-existing-roadways/
2025-05-10 01:22:57,low-carbon concrete,Taiwan Cement forms 'Low Carbon Building Alliance’,https://www.taiwannews.com.tw/news/5973917
2025-05-10 01:22:57,low-carbon concrete,COP29: International definitions for low carbon cement and concrete launched to fast-track green procurement of essential building materials,https://www.worldcement.com/the-americas/18112024/cop29-international-definitions-for-low-carbon-cement-and-concrete-launched-to-fast-track-green-procurement-of-essential-building-materials/
2025-05-10 01:22:57,low-carbon concrete,Opening Early Market for Low-Carbon Building Materials in China,https://rmi.org/insight/opening-early-market-for-low-carbon-building-materials-by-public-procurement-in-china/
2025-05-10 01:22:57,low-carbon concrete,39 State DOTs Secure $1.2 Billion for Low-carbon Materials,https://www.nrdc.org/bio/dharma-santos-santiago/thirty-two-state-dots-secure-12-billion-low-carbon-materials
2025-05-10 01:22:57,low-carbon concrete,Betolar and Saudi Readymix unveil low-carbon concrete formulations,https://www.worldconstructionnetwork.com/news/betolar-saudi-low-carbon-concrete/
2025-05-10 01:22:57,low-carbon concrete,Lotte E&C develops low-carbon cement construction,https://www.kedglobal.com/construction/newsView/ked202411120009
2025-05-10 01:22:57,low-carbon concrete,"Carbon Upcycling, Minnesota DOT and National Road Research Alliance Joint Study Shows High-Performance Low-Carbon Concrete is 30% Stronger than Existing Roadways",https://www.newswire.ca/news-releases/carbon-upcycling-minnesota-dot-and-national-road-research-alliance-joint-study-shows-high-performance-low-carbon-concrete-is-30-stronger-than-existing-roadways-896592225.html
2025-05-10 01:22:57,low-carbon concrete,"Saudi Readymix, Betolar to develop low-carbon concrete solutions",https://tradearabia.com/touch/article/CONS/428249
2025-05-10 01:22:57,low-carbon concrete,American Concrete Institute releases code requirements for low-carbon concrete,https://www.bdcnetwork.com/home/news/55241850/american-concrete-institute-releases-code-requirements-for-low-carbon-concrete
2025-05-10 01:22:57,low-carbon concrete,Greenwashing or Groundbreaking? The realities of low carbon cement,https://environmentjournal.ca/greenwashing-or-groundbreaking-the-realities-of-low-carbon-cement/
2025-05-10 01:22:57,low-carbon concrete,"Government Incentives for Low Carbon Construction Materials Are Great, but Not Enough",https://propmodo.com/government-incentives-for-low-carbon-construction-materials-are-great-but-not-enough/
2025-05-10 01:22:57,low-carbon concrete,TITAN Group and Ecocem to partner for the development of new low-carbon cements in Europe,https://www.worldcement.com/the-americas/07112024/titan-group-and-ecocem-to-partner-for-the-development-of-new-low-carbon-cements-in-europe/
2025-05-10 01:22:57,low-carbon concrete,This Boston Start-up Has a Recipe for Low-Carbon Cement,https://www.sierraclub.org/sierra/2024-3-fall/field-trip/boston-start-has-recipe-low-carbon-cement
2025-05-10 01:22:57,low-carbon concrete,How the European cement industry can become competitive and clean,https://www.euractiv.com/section/eet/opinion/how-the-european-cement-industry-can-become-competitive-and-clean/
2025-05-10 01:22:57,low-carbon concrete,The changing face of low-carbon concrete investment,https://canada.constructconnect.com/dcn/news/technology/2024/11/the-changing-face-of-low-carbon-concrete-investment
2025-05-10 01:22:57,low-carbon concrete,Techrete launches low carbon concrete range,https://businessplus.ie/news/techrete-low-carbon-concrete/
2025-05-10 01:22:57,low-carbon concrete,New Techrete concrete range cuts carbon emissions by 50%,https://www.rte.ie/news/business/2024/1105/1479142-techretes-new-sustainable-concrete-products/
2025-05-10 01:22:57,low-carbon concrete,ACI 323 Releases Code for Low-Carbon Concrete,https://www.forconstructionpros.com/concrete/equipment-products/concrete-materials/press-release/22925491/american-concrete-institute-aci-aci-323-releases-code-for-lowcarbon-concrete
2025-05-10 01:22:57,low-carbon concrete,Lendlease charts a clear path through the complexity of decarbonisation,https://www.channelnewsasia.com/advertorial/lendlease-charts-clear-path-through-complexity-decarbonisation-4665356
2025-05-10 01:22:57,low-carbon concrete,The concrete problem,https://www.sdstate.edu/news/2024/11/concrete-problem
2025-05-10 01:22:57,low-carbon concrete,Justifying the cost of low-carbon steel and concrete construction,https://www.buildaustralia.com.au/trending/justifying-the-cost-of-low-carbon-steel-and-concrete-in-future-built-environments/
2025-05-10 01:22:57,low-carbon concrete,"Microsoft Replacing Steel, Concrete in New Datacenters with Wood to Cut Carbon Emissions",https://www.esgtoday.com/microsoft-replacing-steel-concrete-in-new-datacenters-with-wood-to-cut-carbon-emissions/
2025-05-10 01:22:57,low-carbon concrete,Reinventing the world’s favorite building material,https://www.washingtonpost.com/climate-solutions/interactive/2024/concrete-cement-production-emissions-green-alternatives/
2025-05-10 01:22:57,low-carbon concrete,Microsoft builds first datacenters with wood to slash carbon emissions - Source,https://news.microsoft.com/source/features/sustainability/microsoft-builds-first-datacenters-with-wood-to-slash-carbon-emissions/
2025-05-10 01:22:57,low-carbon concrete,Enhancing crack self-healing properties of low-carbon LC3 cement using microbial induced calcite precipitation technique,https://www.frontiersin.org/journals/materials/articles/10.3389/fmats.2024.1501604/full
2025-05-10 01:22:57,low-carbon concrete,ALP Forum: How Siam Cement transforms Saraburi into Thailand’s first low-carbon city,https://www.reccessary.com/en/news/asean-market/thailand-s-scg-invests-in-renewable-energy-with-low-carbon-cement
2025-05-10 01:22:57,low-carbon concrete,Mickleham Road Upgrade's Australian first use of low-carbon concrete,https://bigbuild.vic.gov.au/news/roads/mickleham-road-upgrades-australian-first-use-of-low-carbon-concrete
2025-05-10 01:22:57,low-carbon concrete,ConcreteZero publications,https://www.theclimategroup.org/concretezero-publications
2025-05-10 01:22:57,low-carbon concrete,Groundbreaking 3D Printed Concrete Lowers Carbon Emissions by 31%,https://www.3dnatives.com/en/3d-printed-concrete-low-carbon-291020245/
2025-05-10 01:22:57,low-carbon concrete,"Furno Materials Achieves Twice the ASTM Cement Standard—A Milestone for Sustainable, Low-Carbon Cement Production",https://www.businesswire.com/news/home/20241029462711/en/Furno-Materials-Achieves-Twice-the-ASTM-Cement-Standard%E2%80%94A-Milestone-for-Sustainable-Low-Carbon-Cement-Production
2025-05-10 01:22:57,low-carbon concrete,Meta announces investment in low-carbon concrete production plants,https://archinect.com/news/article/150452242/meta-announces-investment-in-low-carbon-concrete-production-plants
2025-05-10 01:22:57,low-carbon concrete,"Zeotech, Holcim to fast track low-emissions concrete",https://mining.com.au/zeotech-holcim-to-fast-track-low-emissions-concrete/
